device_num,device_type,os,os_version,manufacturer,area_code,release_sid,release_session,release_sources,release_params,release_ctime,nbdp_day
741226,2,2,1.2,07,540423,1572654785000ovibnn,1572654785000741226296722,tencent,ip=231.152.218.228&deviceNum=741226&lon=null&lat=null&aid=null&ctime=1572655085000&sources=tencent&session=1572654785000741226296722&productPage=4320602361301,1573259585000,20191109
286528,9,2,9.5,10,513435,1572654785000cnjfnx,1572654785000286528663669,tencent,ip=216.142.6.175&deviceNum=286528&lon=null&lat=null&aid=null&ctime=1572655022000&sources=tencent&session=1572654785000286528663669&productPage=4320902790401,1573259585000,20191109
286528,9,2,5.2,07,540426,1572654785000cnjfnx,1572654785000286528663669,tencent,ip=216.142.6.175&deviceNum=286528&lon=null&lat=null&aid=null&ctime=1572655022000&sources=tencent&session=1572654785000286528663669&productPage=4320902790401,1573259585000,20191109
812791,9,2,3.2,03,610803,1572654785000munhdm,1572654785000812791375432,liebao,ip=179.161.164.230&deviceNum=812791&lon=null&lat=null&aid=null&ctime=1572655043000&sources=liebao&session=1572654785000812791375432&productPage=4320407994401,1573259585000,20191109
873325,2,2,4.6,06,632825,1572654785000bhvcdb,1572654785000873325124193,ximalaya,ip=156.210.69.182&deviceNum=873325&lon=null&lat=null&aid=null&ctime=1572655080000&sources=ximalaya&session=1572654785000873325124193&productPage=4320403502401,1573259585000,20191109
952869,9,2,9.4,03,152922,1572654785000mjonfs,1572654785000952869323679,liebao,ip=242.251.143.170&deviceNum=952869&lon=null&lat=null&aid=null&ctime=1572654974000&sources=liebao&session=1572654785000952869323679&productPage=4320901191101,1573259585000,20191109
952869,2,2,5.1,10,520527,1572654785000mjonfs,1572654785000952869323679,liebao,ip=242.251.143.170&deviceNum=952869&lon=null&lat=null&aid=null&ctime=1572654974000&sources=liebao&session=1572654785000952869323679&productPage=4320901191101,1573259585000,20191109
545432,9,2,9.5,09,440825,1572654785000ksvwxn,1572654785000545432262767,tencent,ip=29.49.39.16&deviceNum=545432&lon=null&lat=null&aid=null&ctime=1572654968000&sources=tencent&session=1572654785000545432262767&productPage=4320103740701,1573259585000,20191109
558266,2,2,3.9,05,421127,1572654785000xcwmkf,1572654785000558266314163,ximalaya,ip=218.16.122.122&deviceNum=558266&lon=null&lat=null&aid=null&ctime=1572655032000&sources=ximalaya&session=1572654785000558266314163&productPage=4320101440201,1573259585000,20191109
494152,9,2,2.9,07,411525,1572654785000qobxfh,1572654785000494152284619,netyex,ip=36.24.223.222&deviceNum=494152&lon=null&lat=null&aid=null&ctime=1572654873000&sources=netyex&session=1572654785000494152284619&productPage=4320104242601,1573259585000,20191109
723829,9,2,3.2,02,632626,1572654785000gonhdm,1572654785000723829325586,tencent,ip=65.232.237.112&deviceNum=723829&lon=null&lat=null&aid=null&ctime=1572655038000&sources=tencent&session=1572654785000723829325586&productPage=4320606650801,1573259585000,20191109
262265,2,2,8.7,08,421127,1572654785000vucgoi,1572654785000262265675911,netyex,ip=119.139.205.218&deviceNum=262265&lon=null&lat=null&aid=null&ctime=1572654964000&sources=netyex&session=1572654785000262265675911&productPage=4320105988201,1573259585000,20191109
262265,2,2,8.8,10,513401,1572654785000vucgoi,1572654785000262265675911,netyex,ip=119.139.205.218&deviceNum=262265&lon=null&lat=null&aid=null&ctime=1572654964000&sources=netyex&session=1572654785000262265675911&productPage=4320105988201,1573259585000,20191109
262265,2,2,7.9,05,632825,1572654785000vucgoi,1572654785000262265675911,netyex,ip=119.139.205.218&deviceNum=262265&lon=null&lat=null&aid=null&ctime=1572654964000&sources=netyex&session=1572654785000262265675911&productPage=4320105988201,1573259585000,20191109
722229,9,2,9.3,06,152921,1572654785000cshhcj,1572654785000722229617967,netyex,ip=220.157.245.19&deviceNum=722229&lon=null&lat=null&aid=null&ctime=1572655076000&sources=netyex&session=1572654785000722229617967&productPage=4320601619901,1573259585000,20191109
722229,2,2,2.7,09,632622,1572654785000cshhcj,1572654785000722229617967,netyex,ip=220.157.245.19&deviceNum=722229&lon=null&lat=null&aid=null&ctime=1572655076000&sources=netyex&session=1572654785000722229617967&productPage=4320601619901,1573259585000,20191109
722229,9,2,4.4,05,653226,1572654785000cshhcj,1572654785000722229617967,netyex,ip=220.157.245.19&deviceNum=722229&lon=null&lat=null&aid=null&ctime=1572655076000&sources=netyex&session=1572654785000722229617967&productPage=4320601619901,1573259585000,20191109
289828,2,2,2.6,08,653023,1572654785000qfxxoj,1572654785000289828782825,douyin,ip=180.68.228.39&deviceNum=289828&lon=null&lat=null&aid=null&ctime=1572655040000&sources=douyin&session=1572654785000289828782825&productPage=4320404092101,1573259585000,20191109
568967,2,2,6.5,04,640402,1572654785000eirgmr,1572654785000568967252543,baidu,ip=92.223.78.224&deviceNum=568967&lon=null&lat=null&aid=null&ctime=1572655042000&sources=baidu&session=1572654785000568967252543&productPage=4320703916201,1573259585000,20191109
671357,9,2,5.8,08,360730,1572654785000ontnnp,1572654785000671357514532,baidu,ip=235.8.229.235&deviceNum=671357&lon=null&lat=null&aid=null&ctime=1572654988000&sources=baidu&session=1572654785000671357514532&productPage=4320801791701,1573259585000,20191109
276874,9,2,1.6,07,653227,1572654785000hotcsd,1572654785000276874175325,baidu,ip=97.180.40.113&deviceNum=276874&lon=null&lat=null&aid=null&ctime=1572655006000&sources=baidu&session=1572654785000276874175325&productPage=4320802905901,1573259585000,20191109
125656,9,2,2.4,09,652824,1572654785000xnocgp,1572654785000125656967179,netyex,ip=83.157.62.148&deviceNum=125656&lon=null&lat=null&aid=null&ctime=1572654876000&sources=netyex&session=1572654785000125656967179&productPage=4320106111001,1573259585000,20191109
663216,9,2,6.7,04,542526,1572654785000gtqwqs,1572654785000663216525279,ximalaya,ip=1.164.164.13&deviceNum=663216&lon=null&lat=null&aid=null&ctime=1572654874000&sources=ximalaya&session=1572654785000663216525279&productPage=4320601294601,1573259585000,20191109
896394,9,2,5.6,09,130426,1572654785000hhxxpk,1572654785000896394669461,baidu,ip=7.226.29.8&deviceNum=896394&lon=null&lat=null&aid=null&ctime=1572655084000&sources=baidu&session=1572654785000896394669461&productPage=4320106368801,1573259585000,20191109
268759,9,2,2.7,10,632626,1572654785000jxdokg,1572654785000268759872138,netyex,ip=185.82.27.120&deviceNum=268759&lon=null&lat=null&aid=null&ctime=1572654862000&sources=netyex&session=1572654785000268759872138&productPage=4320205798801,1573259585000,20191109
173232,9,2,2.1,02,653227,1572654785000gdpkei,1572654785000173232135684,ximalaya,ip=42.230.86.242&deviceNum=173232&lon=null&lat=null&aid=null&ctime=1572655045000&sources=ximalaya&session=1572654785000173232135684&productPage=4320602014901,1573259585000,20191109
274214,2,2,2.5,05,542525,1572654785000cjtmhp,1572654785000274214433526,tencent,ip=57.76.198.42&deviceNum=274214&lon=null&lat=null&aid=null&ctime=1572654908000&sources=tencent&session=1572654785000274214433526&productPage=4320607500501,1573259585000,20191109
612678,2,2,9.5,05,522327,1572654785000kndhht,1572654785000612678558785,tencent,ip=224.219.156.185&deviceNum=612678&lon=null&lat=null&aid=null&ctime=1572654982000&sources=tencent&session=1572654785000612678558785&productPage=4320307352401,1573259585000,20191109
281187,2,2,3.6,09,540421,1572654785000kbngwj,1572654785000281187259925,baidu,ip=246.186.97.103&deviceNum=281187&lon=null&lat=null&aid=null&ctime=1572654951000&sources=baidu&session=1572654785000281187259925&productPage=4320308129401,1573259585000,20191109
348719,9,2,8.8,06,451322,1572654785000cfebcg,1572654785000348719277423,ximalaya,ip=15.26.212.191&deviceNum=348719&lon=null&lat=null&aid=null&ctime=1572654900000&sources=ximalaya&session=1572654785000348719277423&productPage=4320603527701,1573259585000,20191109
687322,2,2,9.2,10,542523,1572654785000qmchec,1572654785000687322962896,tencent,ip=27.107.200.161&deviceNum=687322&lon=null&lat=null&aid=null&ctime=1572655015000&sources=tencent&session=1572654785000687322962896&productPage=4320501383001,1573259585000,20191109
719571,9,2,4.2,05,621226,1572654785000tbffpi,1572654785000719571937689,netyex,ip=255.212.177.29&deviceNum=719571&lon=null&lat=null&aid=null&ctime=1572654856000&sources=netyex&session=1572654785000719571937689&productPage=4320102310901,1573259585000,20191109
225737,9,2,4.3,06,513423,1572654785000eutrep,1572654785000225737214751,baidu,ip=32.208.252.21&deviceNum=225737&lon=null&lat=null&aid=null&ctime=1572655050000&sources=baidu&session=1572654785000225737214751&productPage=4320203033401,1573259585000,20191109
925738,9,2,7.5,07,513301,1572654785000jkfvmt,1572654785000925738622429,douyin,ip=116.206.122.193&deviceNum=925738&lon=null&lat=null&aid=null&ctime=1572655074000&sources=douyin&session=1572654785000925738622429&productPage=4320806794301,1573259585000,20191109
128738,9,2,1.3,09,652924,1572654785000nbqhgg,1572654785000128738128225,netyex,ip=138.43.157.222&deviceNum=128738&lon=null&lat=null&aid=null&ctime=1572654869000&sources=netyex&session=1572654785000128738128225&productPage=4320109613701,1573259585000,20191109
454798,9,2,9.9,05,510727,1572654785000fgcjdt,1572654785000454798898344,ximalaya,ip=50.202.206.59&deviceNum=454798&lon=null&lat=null&aid=null&ctime=1572655053000&sources=ximalaya&session=1572654785000454798898344&productPage=4320802051901,1573259585000,20191109
537763,9,2,8.4,02,532625,1572654785000pdrjen,1572654785000537763681645,liebao,ip=217.161.142.85&deviceNum=537763&lon=null&lat=null&aid=null&ctime=1572655026000&sources=liebao&session=1572654785000537763681645&productPage=4320803548101,1573259585000,20191109
638488,9,2,8.2,02,630123,1572654785000ngfkth,1572654785000638488172562,baidu,ip=93.43.115.97&deviceNum=638488&lon=null&lat=null&aid=null&ctime=1572654995000&sources=baidu&session=1572654785000638488172562&productPage=4320402185601,1573259585000,20191109
679343,2,2,7.1,06,540221,1572654785000mtreoj,1572654785000679343814744,baidu,ip=77.232.63.45&deviceNum=679343&lon=null&lat=null&aid=null&ctime=1572655009000&sources=baidu&session=1572654785000679343814744&productPage=4320403881801,1573259585000,20191109
262352,9,2,7.2,08,513227,1572654785000rqneok,1572654785000262352117866,tencent,ip=124.87.75.109&deviceNum=262352&lon=null&lat=null&aid=null&ctime=1572655061000&sources=tencent&session=1572654785000262352117866&productPage=4320101317201,1573259585000,20191109
161949,9,2,7.1,05,540226,1572654785000dsrtiu,1572654785000161949916422,tencent,ip=172.75.152.144&deviceNum=161949&lon=null&lat=null&aid=null&ctime=1572654945000&sources=tencent&session=1572654785000161949916422&productPage=4320701665501,1573259585000,20191109
238862,2,2,1.7,08,513224,1572654785000bmjgsm,1572654785000238862689422,tencent,ip=172.211.152.172&deviceNum=238862&lon=null&lat=null&aid=null&ctime=1572654892000&sources=tencent&session=1572654785000238862689422&productPage=4320804644901,1573259585000,20191109
238862,9,2,3.6,10,542526,1572654785000bmjgsm,1572654785000238862689422,tencent,ip=172.211.152.172&deviceNum=238862&lon=null&lat=null&aid=null&ctime=1572654892000&sources=tencent&session=1572654785000238862689422&productPage=4320804644901,1573259585000,20191109
422253,2,2,4.5,07,450421,1572654785000kwmnrt,1572654785000422253261228,tencent,ip=14.237.127.75&deviceNum=422253&lon=null&lat=null&aid=null&ctime=1572654882000&sources=tencent&session=1572654785000422253261228&productPage=4320802552101,1573259585000,20191109
422253,2,2,9.6,09,530828,1572654785000kwmnrt,1572654785000422253261228,tencent,ip=14.237.127.75&deviceNum=422253&lon=null&lat=null&aid=null&ctime=1572654882000&sources=tencent&session=1572654785000422253261228&productPage=4320802552101,1573259585000,20191109
659186,9,2,1.3,07,513226,1572654785000rdxecv,1572654785000659186923153,liebao,ip=187.186.187.9&deviceNum=659186&lon=null&lat=null&aid=null&ctime=1572654901000&sources=liebao&session=1572654785000659186923153&productPage=4320407967501,1573259585000,20191109
977445,2,2,8.2,03,530902,1572654785000mgowfg,1572654785000977445422494,baidu,ip=198.165.94.182&deviceNum=977445&lon=null&lat=null&aid=null&ctime=1572654946000&sources=baidu&session=1572654785000977445422494&productPage=4320507838301,1573259585000,20191109
225294,2,2,8.3,09,653126,1572654785000kodcgu,1572654785000225294942642,liebao,ip=11.255.72.121&deviceNum=225294&lon=null&lat=null&aid=null&ctime=1572654932000&sources=liebao&session=1572654785000225294942642&productPage=4320909325201,1573259585000,20191109
225294,2,2,9.2,07,513330,1572654785000kodcgu,1572654785000225294942642,liebao,ip=11.255.72.121&deviceNum=225294&lon=null&lat=null&aid=null&ctime=1572654932000&sources=liebao&session=1572654785000225294942642&productPage=4320909325201,1573259585000,20191109
225294,9,2,2.2,08,652901,1572654785000kodcgu,1572654785000225294942642,liebao,ip=11.255.72.121&deviceNum=225294&lon=null&lat=null&aid=null&ctime=1572654932000&sources=liebao&session=1572654785000225294942642&productPage=4320909325201,1573259585000,20191109
774624,2,2,6.6,10,632821,1572654785000tkbtfo,1572654785000774624938566,tencent,ip=234.161.61.155&deviceNum=774624&lon=null&lat=null&aid=null&ctime=1572655030000&sources=tencent&session=1572654785000774624938566&productPage=4320609457201,1573259585000,20191109
327852,2,2,2.3,06,542527,1572654785000ojoqgp,1572654785000327852853844,tencent,ip=8.178.131.171&deviceNum=327852&lon=null&lat=null&aid=null&ctime=1572655054000&sources=tencent&session=1572654785000327852853844&productPage=4320203393101,1573259585000,20191109
177912,2,2,3.7,04,652824,1572654785000bewhdf,1572654785000177912891427,ximalaya,ip=69.218.69.9&deviceNum=177912&lon=null&lat=null&aid=null&ctime=1572655014000&sources=ximalaya&session=1572654785000177912891427&productPage=4320209209101,1573259585000,20191109
177912,2,2,2.2,10,653126,1572654785000bewhdf,1572654785000177912891427,ximalaya,ip=69.218.69.9&deviceNum=177912&lon=null&lat=null&aid=null&ctime=1572655014000&sources=ximalaya&session=1572654785000177912891427&productPage=4320209209101,1573259585000,20191109
169132,9,2,2.7,05,540323,1572654785000tnexmg,1572654785000169132262137,ximalaya,ip=37.59.5.9&deviceNum=169132&lon=null&lat=null&aid=null&ctime=1572654989000&sources=ximalaya&session=1572654785000169132262137&productPage=4320907626501,1573259585000,20191109
553954,2,2,1.7,08,540525,1572654785000becxvn,1572654785000553954229326,douyin,ip=10.152.211.163&deviceNum=553954&lon=null&lat=null&aid=null&ctime=1572655039000&sources=douyin&session=1572654785000553954229326&productPage=4320909591701,1573259585000,20191109
562193,2,2,9.2,06,440222,1572654785000qtqjkg,1572654785000562193499747,ximalaya,ip=212.135.108.1&deviceNum=562193&lon=null&lat=null&aid=null&ctime=1572654896000&sources=ximalaya&session=1572654785000562193499747&productPage=4320605707901,1573259585000,20191109
698618,9,2,3.6,03,500231,1572654785000vxbgjd,1572654785000698618168369,ximalaya,ip=188.110.156.7&deviceNum=698618&lon=null&lat=null&aid=null&ctime=1572654989000&sources=ximalaya&session=1572654785000698618168369&productPage=4320901732601,1573259585000,20191109
226853,2,2,2.7,05,131121,1572654785000cersdq,1572654785000226853989277,netyex,ip=44.137.244.55&deviceNum=226853&lon=null&lat=null&aid=null&ctime=1572655048000&sources=netyex&session=1572654785000226853989277&productPage=4320102628101,1573259585000,20191109
124629,9,2,4.9,09,540630,1572654785000hretpt,1572654785000124629882541,netyex,ip=126.176.216.46&deviceNum=124629&lon=null&lat=null&aid=null&ctime=1572654941000&sources=netyex&session=1572654785000124629882541&productPage=4320207105001,1573259585000,20191109
986241,9,2,2.8,05,542524,1572654785000nkpevc,1572654785000986241375948,baidu,ip=187.53.47.114&deviceNum=986241&lon=null&lat=null&aid=null&ctime=1572654926000&sources=baidu&session=1572654785000986241375948&productPage=4320406278501,1573259585000,20191109
843277,9,2,2.4,02,653221,1572654785000sggvhg,1572654785000843277787194,tencent,ip=195.84.162.91&deviceNum=843277&lon=null&lat=null&aid=null&ctime=1572654902000&sources=tencent&session=1572654785000843277787194&productPage=4320604055701,1573259585000,20191109
929434,9,2,6.8,09,542526,1572654785000kctofc,1572654785000929434978221,liebao,ip=247.93.167.217&deviceNum=929434&lon=null&lat=null&aid=null&ctime=1572654962000&sources=liebao&session=1572654785000929434978221&productPage=4320506122501,1573259585000,20191109
789222,9,2,9.6,02,500113,1572654785000crdimx,1572654785000789222534376,liebao,ip=154.220.184.1&deviceNum=789222&lon=null&lat=null&aid=null&ctime=1572655008000&sources=liebao&session=1572654785000789222534376&productPage=4320204207401,1573259585000,20191109
789222,2,2,5.2,02,540629,1572654785000crdimx,1572654785000789222534376,liebao,ip=154.220.184.1&deviceNum=789222&lon=null&lat=null&aid=null&ctime=1572655008000&sources=liebao&session=1572654785000789222534376&productPage=4320204207401,1573259585000,20191109
789222,2,2,6.5,02,632803,1572654785000crdimx,1572654785000789222534376,liebao,ip=154.220.184.1&deviceNum=789222&lon=null&lat=null&aid=null&ctime=1572655008000&sources=liebao&session=1572654785000789222534376&productPage=4320204207401,1573259585000,20191109
248625,9,2,7.2,07,542526,1572654785000kcujcc,1572654785000248625827215,baidu,ip=107.145.15.73&deviceNum=248625&lon=null&lat=null&aid=null&ctime=1572654907000&sources=baidu&session=1572654785000248625827215&productPage=4320709018801,1573259585000,20191109
753848,9,2,5.8,03,540321,1572654785000qhqsuw,1572654785000753848527722,baidu,ip=44.174.10.111&deviceNum=753848&lon=null&lat=null&aid=null&ctime=1572654974000&sources=baidu&session=1572654785000753848527722&productPage=4320903976801,1573259585000,20191109
257885,2,2,3.2,02,421181,1572654785000ghffcc,1572654785000257885154452,liebao,ip=37.30.252.232&deviceNum=257885&lon=null&lat=null&aid=null&ctime=1572654850000&sources=liebao&session=1572654785000257885154452&productPage=4320509803601,1573259585000,20191109
953179,2,2,7.8,07,632623,1572654785000hfoifv,1572654785000953179613862,liebao,ip=188.36.24.174&deviceNum=953179&lon=null&lat=null&aid=null&ctime=1572654921000&sources=liebao&session=1572654785000953179613862&productPage=4320502471401,1573259585000,20191109
898119,9,2,9.4,07,632701,1572654785000pkwcgh,1572654785000898119226296,netyex,ip=90.121.137.26&deviceNum=898119&lon=null&lat=null&aid=null&ctime=1572654995000&sources=netyex&session=1572654785000898119226296&productPage=4320808551101,1573259585000,20191109
146424,2,2,1.5,05,445381,1572654785000qspmxo,1572654785000146424122511,ximalaya,ip=93.84.234.77&deviceNum=146424&lon=null&lat=null&aid=null&ctime=1572654958000&sources=ximalaya&session=1572654785000146424122511&productPage=4320709974101,1573259585000,20191109
242232,2,2,1.8,04,130521,1572654785000wtmxof,1572654785000242232234692,netyex,ip=28.90.6.74&deviceNum=242232&lon=null&lat=null&aid=null&ctime=1572654991000&sources=netyex&session=1572654785000242232234692&productPage=4320306409601,1573259585000,20191109
242232,2,2,5.2,07,632724,1572654785000wtmxof,1572654785000242232234692,netyex,ip=28.90.6.74&deviceNum=242232&lon=null&lat=null&aid=null&ctime=1572654991000&sources=netyex&session=1572654785000242232234692&productPage=4320306409601,1573259585000,20191109
242232,9,2,1.3,06,611021,1572654785000wtmxof,1572654785000242232234692,netyex,ip=28.90.6.74&deviceNum=242232&lon=null&lat=null&aid=null&ctime=1572654991000&sources=netyex&session=1572654785000242232234692&productPage=4320306409601,1573259585000,20191109
242232,2,2,8.7,05,150602,1572654785000wtmxof,1572654785000242232234692,netyex,ip=28.90.6.74&deviceNum=242232&lon=null&lat=null&aid=null&ctime=1572654991000&sources=netyex&session=1572654785000242232234692&productPage=4320306409601,1573259585000,20191109
678942,9,2,3.2,03,652824,1572654785000vgccdb,1572654785000678942524423,ximalaya,ip=183.146.73.149&deviceNum=678942&lon=null&lat=null&aid=null&ctime=1572654917000&sources=ximalaya&session=1572654785000678942524423&productPage=4320809511001,1573259585000,20191109
855232,2,2,2.6,04,652824,1572654785000psuiqq,1572654785000855232482222,netyex,ip=206.190.107.21&deviceNum=855232&lon=null&lat=null&aid=null&ctime=1572654926000&sources=netyex&session=1572654785000855232482222&productPage=4320703245901,1573259585000,20191109
284667,2,2,1.2,02,652824,1572654785000wmhndv,1572654785000284667524392,tencent,ip=78.175.18.120&deviceNum=284667&lon=null&lat=null&aid=null&ctime=1572655040000&sources=tencent&session=1572654785000284667524392&productPage=4320807067901,1573259585000,20191109
772867,2,2,5.4,10,522326,1572654785000vhxnjd,1572654785000772867234677,baidu,ip=181.208.156.1&deviceNum=772867&lon=null&lat=null&aid=null&ctime=1572654850000&sources=baidu&session=1572654785000772867234677&productPage=4320806816801,1573259585000,20191109
262432,2,2,5.7,03,611002,1572654785000oitkco,1572654785000262432276371,netyex,ip=206.108.253.57&deviceNum=262432&lon=null&lat=null&aid=null&ctime=1572654864000&sources=netyex&session=1572654785000262432276371&productPage=4320505491201,1573259585000,20191109
262432,9,2,6.7,10,513227,1572654785000oitkco,1572654785000262432276371,netyex,ip=206.108.253.57&deviceNum=262432&lon=null&lat=null&aid=null&ctime=1572654864000&sources=netyex&session=1572654785000262432276371&productPage=4320505491201,1573259585000,20191109
211299,9,2,6.8,04,530629,1572654785000bqeojx,1572654785000211299543829,ximalaya,ip=27.170.168.12&deviceNum=211299&lon=null&lat=null&aid=null&ctime=1572654918000&sources=ximalaya&session=1572654785000211299543829&productPage=4320503886701,1573259585000,20191109
253698,9,2,5.6,04,513338,1572654785000hevqgs,1572654785000253698295426,liebao,ip=163.80.72.236&deviceNum=253698&lon=null&lat=null&aid=null&ctime=1572654840000&sources=liebao&session=1572654785000253698295426&productPage=4320507939801,1573259585000,20191109
694625,9,2,9.2,10,542526,1572654785000dtepvm,1572654785000694625222952,liebao,ip=181.110.250.87&deviceNum=694625&lon=null&lat=null&aid=null&ctime=1572655053000&sources=liebao&session=1572654785000694625222952&productPage=4320407721901,1573259585000,20191109
723584,9,2,3.7,08,540302,1572654785000hqvtwm,1572654785000723584148175,ximalaya,ip=211.206.232.70&deviceNum=723584&lon=null&lat=null&aid=null&ctime=1572654919000&sources=ximalaya&session=1572654785000723584148175&productPage=4320508767301,1573259585000,20191109
723584,2,2,3.2,05,652825,1572654785000hqvtwm,1572654785000723584148175,ximalaya,ip=211.206.232.70&deviceNum=723584&lon=null&lat=null&aid=null&ctime=1572654919000&sources=ximalaya&session=1572654785000723584148175&productPage=4320508767301,1573259585000,20191109
432242,9,2,2.2,09,420281,1572654785000ewepfr,1572654785000432242548215,ximalaya,ip=125.149.184.216&deviceNum=432242&lon=null&lat=null&aid=null&ctime=1572654889000&sources=ximalaya&session=1572654785000432242548215&productPage=4320909955301,1573259585000,20191109
432242,2,2,1.5,02,653227,1572654785000ewepfr,1572654785000432242548215,ximalaya,ip=125.149.184.216&deviceNum=432242&lon=null&lat=null&aid=null&ctime=1572654889000&sources=ximalaya&session=1572654785000432242548215&productPage=4320909955301,1573259585000,20191109
191121,9,2,5.7,10,530921,1572654785000pdjbon,1572654785000191121318541,baidu,ip=237.36.141.43&deviceNum=191121&lon=null&lat=null&aid=null&ctime=1572655053000&sources=baidu&session=1572654785000191121318541&productPage=4320308884901,1573259585000,20191109
248748,9,2,2.4,04,533323,1572654785000rjgpnx,1572654785000248748179132,liebao,ip=77.53.140.12&deviceNum=248748&lon=null&lat=null&aid=null&ctime=1572654936000&sources=liebao&session=1572654785000248748179132&productPage=4320901619301,1573259585000,20191109
819729,9,2,8.8,08,540630,1572654785000prcuss,1572654785000819729289265,ximalaya,ip=34.172.255.26&deviceNum=819729&lon=null&lat=null&aid=null&ctime=1572655030000&sources=ximalaya&session=1572654785000819729289265&productPage=4320709800501,1573259585000,20191109
422552,9,2,1.7,06,632802,1572654785000kgumsv,1572654785000422552387273,ximalaya,ip=2.19.247.206&deviceNum=422552&lon=null&lat=null&aid=null&ctime=1572655026000&sources=ximalaya&session=1572654785000422552387273&productPage=4320702157801,1573259585000,20191109
422552,9,2,9.8,02,451421,1572654785000kgumsv,1572654785000422552387273,ximalaya,ip=2.19.247.206&deviceNum=422552&lon=null&lat=null&aid=null&ctime=1572655026000&sources=ximalaya&session=1572654785000422552387273&productPage=4320702157801,1573259585000,20191109
451781,9,2,1.8,10,150105,1572654785000nogofr,1572654785000451781912449,ximalaya,ip=116.126.171.37&deviceNum=451781&lon=null&lat=null&aid=null&ctime=1572654873000&sources=ximalaya&session=1572654785000451781912449&productPage=4320705348601,1573259585000,20191109
262451,9,2,4.2,04,540302,1572654785000crwexc,1572654785000262451995434,tencent,ip=30.180.36.194&deviceNum=262451&lon=null&lat=null&aid=null&ctime=1572655050000&sources=tencent&session=1572654785000262451995434&productPage=4320807049801,1573259585000,20191109
997851,9,2,5.3,07,150627,1572654785000pmegce,1572654785000997851982524,baidu,ip=225.27.225.165&deviceNum=997851&lon=null&lat=null&aid=null&ctime=1572654916000&sources=baidu&session=1572654785000997851982524&productPage=4320504136101,1573259585000,20191109
938292,9,2,2.3,05,542525,1572654785000pewccb,1572654785000938292643322,douyin,ip=225.154.170.236&deviceNum=938292&lon=null&lat=null&aid=null&ctime=1572654921000&sources=douyin&session=1572654785000938292643322&productPage=4320807710701,1573259585000,20191109
938292,9,2,7.5,02,540422,1572654785000pewccb,1572654785000938292643322,douyin,ip=225.154.170.236&deviceNum=938292&lon=null&lat=null&aid=null&ctime=1572654921000&sources=douyin&session=1572654785000938292643322&productPage=4320807710701,1573259585000,20191109
766892,2,2,2.4,09,632722,1572654785000qdxobk,1572654785000766892932524,ximalaya,ip=64.222.208.154&deviceNum=766892&lon=null&lat=null&aid=null&ctime=1572655057000&sources=ximalaya&session=1572654785000766892932524&productPage=4320102380101,1573259585000,20191109
281152,9,2,1.8,04,530829,1572654785000wmtwno,1572654785000281152622273,netyex,ip=209.214.241.71&deviceNum=281152&lon=null&lat=null&aid=null&ctime=1572654982000&sources=netyex&session=1572654785000281152622273&productPage=4320603958801,1573259585000,20191109
325715,2,2,7.8,05,540530,1572654785000rwncjw,1572654785000325715845115,tencent,ip=137.188.130.80&deviceNum=325715&lon=null&lat=null&aid=null&ctime=1572654979000&sources=tencent&session=1572654785000325715845115&productPage=4320109040901,1573259585000,20191109
222532,2,2,5.2,09,540425,1572654785000emdfnt,1572654785000222532485215,douyin,ip=125.169.214.202&deviceNum=222532&lon=null&lat=null&aid=null&ctime=1572654836000&sources=douyin&session=1572654785000222532485215&productPage=4320705584801,1573259585000,20191109
222532,9,2,6.4,09,540236,1572654785000emdfnt,1572654785000222532485215,douyin,ip=125.169.214.202&deviceNum=222532&lon=null&lat=null&aid=null&ctime=1572654836000&sources=douyin&session=1572654785000222532485215&productPage=4320705584801,1573259585000,20191109
222532,2,2,4.2,07,522633,1572654785000emdfnt,1572654785000222532485215,douyin,ip=125.169.214.202&deviceNum=222532&lon=null&lat=null&aid=null&ctime=1572654836000&sources=douyin&session=1572654785000222532485215&productPage=4320705584801,1573259585000,20191109
771872,9,2,5.7,06,653022,1572654785000geiwej,1572654785000771872722787,baidu,ip=146.237.129.71&deviceNum=771872&lon=null&lat=null&aid=null&ctime=1572654999000&sources=baidu&session=1572654785000771872722787&productPage=4320401345201,1573259585000,20191109
259458,9,2,5.2,04,653227,1572654785000gnrhtr,1572654785000259458427172,douyin,ip=188.217.157.174&deviceNum=259458&lon=null&lat=null&aid=null&ctime=1572654873000&sources=douyin&session=1572654785000259458427172&productPage=4320602580401,1573259585000,20191109
468481,9,2,8.9,07,632726,1572654785000tdqwts,1572654785000468481727248,tencent,ip=200.206.103.66&deviceNum=468481&lon=null&lat=null&aid=null&ctime=1572654842000&sources=tencent&session=1572654785000468481727248&productPage=4320708651101,1573259585000,20191109
929893,2,2,5.2,02,620725,1572654785000mdtuep,1572654785000929893483228,douyin,ip=124.235.75.182&deviceNum=929893&lon=null&lat=null&aid=null&ctime=1572655008000&sources=douyin&session=1572654785000929893483228&productPage=4320104059601,1573259585000,20191109
459392,9,2,9.2,07,360983,1572654785000pbwgrv,1572654785000459392929222,ximalaya,ip=89.207.255.60&deviceNum=459392&lon=null&lat=null&aid=null&ctime=1572655031000&sources=ximalaya&session=1572654785000459392929222&productPage=4320503866701,1573259585000,20191109
